FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Kevin,De Bruyne,MID,MCI,10400000,0,126,4.8,4.61538461538462E-07,1.21153846153846E-05,0,1190023,4,25,0,0,0,4,0,12,13995,-1,1,126,1,0.2,1,2,21,0,7,0,12,7,1146033,0,546,0,3,1998,2163,-1,0,510,Liverpool,Arsenal,Chelsea,Hull City,Southampton,4.2,3.8,3.8,6.7,4.4,0,5.2,4.9,6.6,5.7
David,de Gea,GLK,MUN,5400000,0,96,3.7,6.85185185185185E-07,1.77777777777778E-05,0,849965,2,22,0,53,0,0,0,17.8,6071,-1,0,96,1,0.4,0,2,2,0,10,0,0,33.6,417330,0,368,0,1,2340,13810,0,0,415,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,3.8,4.9,4.1,3.4,4.2,2.9,4.1,4.6,3.3,4.5
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5954,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,280,0,129,0,0,0,3,0,0,0,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0
Carlos,De Pena,MID,MID,4200000,0,0,0,0,0,0,14742,0,0,0,0,0,0,0,0,218,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,15502,0,0,0,0,0,11,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0
Marten,de Roon,MID,MID,4400000,0,58,2.4,5.45454545454545E-07,1.31818181818182E-05,0,102363,6,26,0,0,0,2,0,13.2,5301,-1,0,58,1,0.3,0,1.5,2,0,6,0,0,1.6,158787,0,0,0,1,2028,1064,0,0,275,Man Utd,Swansea,Hull City,Burnley,Arsenal,1.9,1.5,1.8,2.8,1.5,1.3,1.5,1.2,2,1.2
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,3398,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0
Mathieu,Debuchy,DEF,ARS,4600000,0,1,0.0119047619047619,2.5879917184265E-09,2.17391304347826E-07,0,10480,0,0,0,0,0,0,0,0.2,32,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,1984,0,11,0,0,15,11,0,0,2,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,6800000,0,108,4,5.88235294117647E-07,1.58823529411765E-05,0,575166,6,46,0,0,0,9,0,15.9,7787,-2,0,108,2,1,0,7,16,0,4,0,3,6.7,657933,0,629,0,1,2326,45191,0,0,387,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,4.1,5.6,5.1,3.2,5.5,4.5,5.6,4.1,3.1,4.7
Jermain,Defoe,FWD,SUN,7700000,0,142,5.3,6.88311688311688E-07,1.84415584415584E-05,0,1441438,1,49,0,0,0,14,0,18.4,24304,7,0,142,-7,0.3,0,2,24,0,4,0,3,23.7,2127823,0,595,0,6,2422,85076,0,0,468,Burnley,Watford,Leicester,Man Utd,West Ham,8,6,6,6.4,7.4,0,7.7,6.1,7.6,4.7
Steven,Defour,MID,BUR,5600000,0,51,0.607142857142857,1.08418367346939E-07,9.10714285714286E-06,0,31043,1,13,0,0,0,1,0,8.9,98,-4,1,51,4,0,0,0,6,0,5,0,3,0.2,30713,0,0,0,0,986,21,-1,0,231,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Damien,Delaney,DEF,CRY,4800000,0,45,2.1,4.375E-07,9.375E-06,0,37066,7,32,0,0,0,0,0,9.4,319,-2,0,45,2,0,0,0,3,0,3,0,2,0.5,14420,0,366,0,1,1791,73,0,0,294,Watford,Chelsea,Southampton,Arsenal,Leicester,1.6,1.6,1.8,2.1,1.6,2.1,1.9,1.7,2,1.4
Fabian,Delph,MID,MCI,4700000,0,5,0.0595238095238095,1.26646403242148E-08,1.06382978723404E-06,0,6799,0,1,0,0,0,0,0,1.1,17,-3,0,5,3,0.1,0,0.5,0,0,0,0,0,0.1,1635,0,156,0,0,44,10,0,0,16,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0,0,0,0,0,0,0,0,0,0
Mousa,Dembele,MID,TOT,5400000,0,48,0.571428571428571,1.05820105820106E-07,8.88888888888889E-06,0,26389,5,14,0,0,0,0,0,8.9,1201,-1,0,48,1,0.5,0,2.5,4,0,9,0,1,0.4,31250,0,473,0,0,1462,596,0,0,305,Southampton,Burnley,Swansea,Watford,Bournemouth,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3
Jason,Denayer,DEF,SUN,4700000,0,36,0.428571428571429,9.11854103343465E-08,7.65957446808511E-06,0,4125,2,20,0,0,0,0,0,7.7,36,-3,0,36,3,0,0,0,2,0,4,0,0,0.1,2158,1,0,0,0,1229,40,0,0,205,Burnley,Watford,Leicester,Man Utd,West Ham,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2
Memphis,Depay,MID,MUN,7100000,0,3,0.8,1.12676056338028E-07,4.22535211267606E-07,0,7741,1,1,0,0,0,0,0,0.4,20,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,1044,0,259,0,0,24,9,0,0,6,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0,0,0,0,0,0,0,0,0,0
Gerard,Deulofeu,MID,EVE,5900000,0,13,1.2,2.03389830508475E-07,2.20338983050847E-06,0,132806,1,6,0,0,0,0,0,2.2,89,-6,0,13,6,0,0,0,0,0,0,0,0,0.8,19080,0,283,0,0,460,9,0,0,53,Hull City,Liverpool,Man Utd,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,6,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,5000000,0,54,2.2,4.4E-07,1.08E-05,0,399381,4,18,0,0,0,0,0,10.8,940,-5,0,54,5,0.5,0,2.5,0,0,11,0,0,4.3,37133,0,526,0,0,2071,693,0,0,300,Southampton,Burnley,Swansea,Watford,Bournemouth,1.9,1.1,1.1,2.5,1.9,0,1.4,1.1,1.8,1.3
Adama,Diomande,FWD,HUL,4500000,0,41,2,4.44444444444444E-07,9.11111111111111E-06,0,486451,1,27,0,0,0,2,0,9.1,7354,0,0,41,0,0.1,0,0.3,2,0,2,0,0,4.2,531192,0,0,0,0,1162,1274,0,0,126,Everton,West Ham,Middlesbrough,Man City,Stoke,1,1.9,1.8,1.3,1.1,2,1.3,2.2,1.3,2
Mame Biram,Diouf,FWD,STK,5700000,0,33,1.7,2.98245614035088E-07,5.78947368421053E-06,0,35046,3,21,0,0,0,0,0,5.8,189,-3,0,33,3,0.2,0,1,0,0,4,0,2,0.3,18005,0,245,0,0,1029,83,0,0,121,Chelsea,Leicester,Burnley,Liverpool,Hull City,1.1,1,0.8,1.7,1.9,1.2,1.5,1,1.3,1
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,1,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0
Papy,Djilobodji,DEF,SUN,4300000,0,24,1.3,3.02325581395349E-07,5.58139534883721E-06,0,16551,4,35,0,0,0,0,0,5.6,93,-2,0,24,2,0,0,0,0,0,2,0,0,0.2,12087,0,0,0,0,1577,73,0,1,281,Burnley,Watford,Leicester,Man Utd,West Ham,1,0.6,0.6,0.6,1.2,0,1.2,0.6,0.9,0.6
Abdoulaye,Doucoure,MID,WAT,4600000,0,17,0.202380952380952,4.39958592132505E-08,3.69565217391304E-06,0,1037,2,11,0,0,0,1,0,3.7,11,-4,0,17,4,0.7,0,3,0,0,1,0,0,0,427,0,0,0,0,457,22,0,0,80,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Stewart,Downing,MID,MID,4900000,0,50,0.595238095238095,1.21477162293489E-07,1.02040816326531E-05,0,53197,1,16,0,0,0,1,0,10.2,130,-6,0,50,6,0.2,0,1,3,0,4,0,2,0.3,18226,0,0,0,0,1255,47,0,0,223,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,22,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,LEI,5300000,0,52,2.5,4.71698113207547E-07,9.81132075471698E-06,0,321133,4,36,0,0,0,1,0,9.8,1196,-2,0,52,2,0.8,0,4.5,3,0,4,0,1,3.8,81773,0,592,0,0,1833,2386,0,0,298,West Ham,Stoke,Sunderland,Everton,Crystal Palace,1.2,2.4,3.1,1.2,1.5,0,1.2,2.9,1.2,2.3
Nathan,Dyer,MID,SWA,4700000,0,12,0.142857142857143,3.03951367781155E-08,2.5531914893617E-06,0,7700,0,11,0,0,0,0,0,2.6,37,-3,0,12,3,0,0,0,0,0,0,0,1,0.1,1807,0,64,0,0,214,9,0,0,47,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1
Thomas,Edwards,DEF,STK,4000000,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,47,0,0,0,Chelsea,Leicester,Burnley,Liverpool,Hull City,0,0,0,0,0,0,0,0,0,0
Oviemuno,Ejaria,MID,LIV,4400000,0,2,0.0238095238095238,5.41125541125541E-09,4.54545454545455E-07,0,247,0,0,0,0,0,0,0,0.5,5,-1,0,2,1,0,0,0,0,0,0,0,0,0,244,0,0,0,0,8,1,0,0,6,Man City,Everton,Bournemouth,Stoke,West Brom,0,0,0,0,0,0,0,0,0,0
Omar,Elabdellaoui,DEF,HUL,4500000,2,14,0.166666666666667,3.7037037037037E-08,3.11111111111111E-06,0,315,0,5,0,0,0,0,0,3.1,89,0,0,14,0,0.3,0,1.3,0,0,1,0,0,0,1368,0,0,0,0,435,46,0,0,84,Everton,West Ham,Middlesbrough,Man City,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,8,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0
Ahmed,Elmohamady,MID,HUL,4600000,4,46,2,4.34782608695652E-07,1E-05,0,22095,2,48,0,0,0,0,0,10,137,-4,0,46,4,0.6,0,2.7,1,0,1,0,2,0.2,8122,0,0,0,0,1869,123,0,1,324,Everton,West Ham,Middlesbrough,Man City,Stoke,1,1.1,1.8,1,1,2.1,1,2.2,1.1,1.5
Mohamed,Elneny,MID,ARS,4500000,0,22,0.261904761904762,5.82010582010582E-08,4.88888888888889E-06,0,32405,1,8,0,0,0,0,0,4.9,98,-5,0,22,5,0,0,0,0,0,2,0,1,0.4,10247,0,134,0,0,556,62,0,0,117,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1
Elliot,Embleton,MID,SUN,4400000,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,25,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,25216,0,0,0,0,0,0,0,0,99,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,15274,0,4,0,0,0,26,0,0,0,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,8600000,0,144,5.5,6.3953488372093E-07,1.67441860465116E-05,0,901207,0,19,0,0,0,5,0,16.7,12951,1,0,144,-1,0.8,0,6.5,17,0,11,0,13,13.9,1028737,0,738,0,4,2268,42625,0,0,529,Southampton,Burnley,Swansea,Watford,Bournemouth,7.1,4.8,5,8.2,7.2,0,6.1,3.8,7,5.7
,Ethan Robson,MID,SUN,4500000,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,8,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0
,Evandro,MID,HUL,5000000,0,10,0.119047619047619,2.38095238095238E-08,2E-06,0,596,0,3,0,0,0,0,0,2,60,0,0,10,0,0,0,0,0,0,2,0,0,0,746,0,0,0,0,268,5,0,0,53,Everton,West Ham,Middlesbrough,Man City,Stoke,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jonny,Evans,DEF,WBA,4400000,1,51,2.4,5.45454545454545E-07,1.15909090909091E-05,0,363770,6,27,0,0,0,1,0,11.6,2532,-1,0,51,1,0.3,0,1.3,3,0,3,0,1,4.4,239891,0,343,0,1,1777,995,0,0,324,Arsenal,Man Utd,Watford,Southampton,Liverpool,2.9,1.4,1.4,2.8,3.2,0,2.3,1.2,2.4,1.8
Lukasz,Fabianski,GLK,SWA,4800000,2,73,2.6,5.41666666666667E-07,1.52083333333333E-05,0,150653,1,61,0,81,0,0,0,15.2,2742,-2,0,73,2,0.3,0,1.3,5,0,4,0,0,3.5,149920,0,366,1,0,2520,368,0,0,456,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,2.5,2.7,2.8,3,1.8,3,1.8,2.5,1.8,3.1
,Fabio,DEF,MID,4400000,0,49,0.583333333333333,1.32575757575758E-07,1.11363636363636E-05,0,19571,4,15,0,0,0,0,0,11.1,1154,-1,0,49,1,0.2,0,1,8,0,5,0,0,0.7,45702,0,0,0,0,1245,1357,0,0,263,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Cesc,Fabregas,MID,CHE,6900000,0,71,0.845238095238095,1.22498274672188E-07,1.02898550724638E-05,0,263055,5,9,0,0,0,3,0,10.3,1790,-6,0,71,6,1.2,0,8.5,8,0,2,0,9,2,91184,0,617,0,2,738,2622,0,0,302,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.5
Adam,Federici,GLK,BOU,4400000,0,8,0.0952380952380952,2.16450216450216E-08,1.81818181818182E-06,0,3892,1,3,0,5,0,0,0,1.8,43,-1,0,8,1,0,0,0,1,0,1,0,0,0.1,2092,0,31,0,0,180,9,0,0,37,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0,0,0,0,0,0,0,0,0,0
Sofiane,Feghouli,MID,WHU,5000000,4,43,0.511904761904762,1.02380952380952E-07,8.6E-06,0,145437,1,17,0,0,0,2,0,8.6,2282,-5,0,43,5,0.5,0,2.7,3,0,1,0,3,1,34030,0,0,0,1,806,1991,0,1,168,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marouane,Fellaini,MID,MUN,5800000,0,26,1.3,2.24137931034483E-07,4.48275862068966E-06,0,18873,6,12,0,0,0,0,0,4.5,67,-2,0,26,2,0.2,0,1,0,0,4,0,0,0.2,11878,0,164,0,0,907,239,0,0,160,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.6,0.7,0.7,0.8,0.6,0.6,0.7,0.6,0.6,0.6
Leroy,Fer,MID,SWA,4800000,2,79,3.3,6.875E-07,1.64583333333333E-05,0,654584,8,41,0,0,0,6,0,16.5,6550,-2,0,79,2,0.5,0,2.3,5,0,3,0,2,5.4,732661,0,107,0,2,1786,4792,0,0,347,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,2.4,3.6,3.1,2.1,3.2,3.3,2.8,3.3,3.4,3.2
Edimilson,Fernandes,MID,WHU,4800000,0,20,0.238095238095238,4.96031746031746E-08,4.16666666666667E-06,0,802,2,9,0,0,0,0,0,4.2,14,-2,0,20,2,0.1,0,0.7,0,0,1,0,0,0,811,0,0,0,0,486,2,0,0,67,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Federico,Fernandez,DEF,SWA,4200000,1,29,1.7,4.04761904761905E-07,6.9047619047619E-06,0,70684,4,32,0,0,0,0,0,6.9,1609,-3,0,29,3,0.2,0,1,1,0,2,0,1,1.7,45588,0,333,0,1,1530,2779,0,0,259,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,1.3,1.4,1.5,1.6,0.9,1.6,0.9,1.3,0.9,1.7
,Fernandinho,MID,MCI,5300000,0,50,2.3,4.33962264150943E-07,9.43396226415094E-06,0,126550,3,18,0,0,0,1,0,9.4,944,-2,0,50,2,0.6,0,3,3,0,6,0,1,1.4,79160,0,417,0,0,1855,426,0,2,316,Liverpool,Arsenal,Chelsea,Hull City,Southampton,1.2,1.2,1.2,2.4,1.3,0,1.7,1.5,2.4,1.9
,Fernando,MID,MCI,4700000,0,15,0.178571428571429,3.79939209726444E-08,3.19148936170213E-06,0,15334,3,8,0,0,0,0,0,3.2,75,-3,0,15,3,0,0,0,1,0,1,0,0,0.2,7693,0,236,0,0,533,38,0,0,93,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1
Sam,Field,MID,WBA,4400000,0,7,0.0833333333333333,1.89393939393939E-08,1.59090909090909E-06,0,642,1,1,0,0,0,0,0,1.6,10,-1,0,7,1,0.1,0,0.3,0,0,1,0,0,0,649,0,0,0,0,171,8,0,0,38,Arsenal,Man Utd,Watford,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,MID,LIV,8400000,0,136,5.2,6.19047619047619E-07,1.61904761904762E-05,0,1261875,3,33,0,0,0,9,0,16,115374,-1,1,136,1,0.6,0,4.7,14,0,7,0,7,9.6,1226118,0,522,0,5,2312,2144,-1,0,463,Man City,Everton,Bournemouth,Stoke,West Brom,0,6.7,6.4,4.6,4.4,6,5.8,6.4,3.9,7.1
Viktor,Fischer,MID,MID,4900000,0,21,0.25,5.10204081632653E-08,4.28571428571429E-06,0,43822,0,6,0,0,0,0,0,4.3,23,-6,0,21,6,0,0,0,0,0,1,0,2,0.2,2154,0,0,0,0,407,6,0,0,74,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mathieu,Flamini,MID,CRY,4300000,0,9,0.107142857142857,2.49169435215947E-08,2.09302325581395E-06,0,5271,0,4,0,0,0,0,0,2.1,117,-2,0,9,2,0,0,0,0,0,0,0,0,0.1,6163,0,0,0,0,238,14,0,0,36,Watford,Chelsea,Southampton,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jon,Flanagan,DEF,BUR,4300000,0,8,0.0952380952380952,2.21483942414175E-08,1.86046511627907E-06,0,18594,2,4,0,0,0,0,0,1.9,71,-2,0,8,2,0,0,0,0,0,1,0,0,0.2,4864,0,67,0,0,315,43,0,0,51,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0,0,0,0,0,0,0,0,0,0
Ashley,Fletcher,FWD,WHU,5000000,0,13,0.154761904761905,3.0952380952381E-08,2.6E-06,0,12483,2,10,0,0,0,0,0,2.6,139,0,0,13,0,0,0,0,0,0,0,0,0,0.2,13606,0,0,0,0,322,81,0,0,24,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Darren,Fletcher,MID,WBA,4500000,2,80,2.9,6.44444444444444E-07,1.77777777777778E-05,0,532215,0,32,0,0,0,2,0,17.8,17646,0,0,80,0,0.4,0,2,2,0,7,0,2,9.7,406664,0,403,0,1,2424,6333,0,0,351,Arsenal,Man Utd,Watford,Southampton,Liverpool,2.1,2.1,2.4,2.7,2.1,0,3.6,1.9,2.3,2
Michael,Folivi,FWD,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,350,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,10,6,0,0,2,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0
Jose,Fonte,DEF,WHU,5300000,1,65,2.8,5.28301886792453E-07,1.22641509433962E-05,0,230706,2,34,0,0,0,0,0,12.3,2342,-2,0,65,2,0.2,0,1.3,6,0,7,0,0,3.4,150488,0,487,0,0,2070,452,0,0,402,Leicester,Hull City,Arsenal,Swansea,Sunderland,2.7,2.5,3,2.8,2.1,2.8,2.6,3.1,3.8,1.8
Adam,Forshaw,MID,MID,4500000,0,63,2.4,5.33333333333333E-07,1.4E-05,0,41482,3,25,0,0,0,0,0,14,1988,0,0,63,0,0.2,0,1,3,0,7,0,2,0.6,60247,0,0,0,0,2127,319,0,0,354,Man Utd,Swansea,Hull City,Burnley,Arsenal,1.9,1.5,1.8,2.8,1.5,1.3,1.5,1.2,2,1.2
Fraser,Forster,GLK,SOU,5000000,0,82,3.2,6.4E-07,1.64E-05,0,198365,2,34,0,42,0,0,0,16.4,3104,0,0,82,0,0.2,0,1,1,0,9,0,0,4,157240,0,233,0,0,2340,845,0,0,388,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,2.3,4.3,3.9,3.1,3.4,0,4.1,3.5,2.7,4.2
Ben,Foster,GLK,WBA,4700000,1,88,3.1,6.59574468085106E-07,1.87234042553191E-05,0,405311,2,37,0,94,0,0,0,18.7,15222,2,0,88,-2,0.4,0,1.7,4,0,5,0,0,14.8,655236,0,129,0,2,2520,1070,0,0,492,Arsenal,Man Utd,Watford,Southampton,Liverpool,4.1,2.2,2.2,4,4.5,0,3.4,1.9,3.5,2.7
Timothy,Fosu-Mensah,DEF,MUN,4100000,0,1,0.0119047619047619,2.90360046457607E-09,2.4390243902439E-07,0,9397,0,0,0,0,0,0,0,0.2,74,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3686,0,40,0,0,1,27,0,0,2,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4500000,1,57,2.4,5.33333333333333E-07,1.26666666666667E-05,0,167507,3,41,0,0,0,0,0,12.7,989,0,0,57,0,0.1,0,0.3,5,0,6,0,1,1.3,162677,0,462,0,1,2038,392,0,1,440,Swansea,Southampton,Liverpool,Chelsea,Tottenham,2.3,2,2.3,2.4,1.4,2.5,1.5,2.8,2.6,1.2
Ryan,Fraser,MID,BOU,4800000,2,73,0.869047619047619,1.81051587301587E-07,1.52083333333333E-05,0,64411,1,25,0,0,0,3,0,15.2,9010,-2,0,73,2,0.8,0,4,8,0,3,0,6,2,147337,0,0,0,2,1174,3597,0,0,246,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4
George,Friend,DEF,MID,4300000,0,46,2.7,6.27906976744186E-07,1.06976744186047E-05,0,278502,2,19,0,0,0,0,0,10.7,2907,-2,0,46,2,0,0,0,5,0,3,0,2,2.1,148109,0,0,0,0,1350,303,0,0,276,Man Utd,Swansea,Hull City,Burnley,Arsenal,0,0,0,3,3.4,2.6,2.6,2,3.3,2.7
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,65156,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4312,0,0,0,0,0,49,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,0,9,0.107142857142857,2.38095238095238E-08,2E-06,0,875,0,7,0,0,0,0,0,2,7,0,0,9,0,0,0,0,0,0,0,0,1,0,1010,0,0,0,0,188,5,0,0,38,Watford,Chelsea,Southampton,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5200000,0,69,2.7,5.19230769230769E-07,1.32692307692308E-05,0,401109,7,43,0,0,0,2,0,13.3,1092,-3,0,69,3,1.3,0,7,5,0,4,0,3,4.7,141339,0,482,0,1,2203,8454,0,0,463,West Ham,Stoke,Sunderland,Everton,Crystal Palace,2.7,3.5,2.8,1.5,2.5,0,2.2,2.8,2,3.6
Jay,Fulton,MID,SWA,4400000,0,17,0.202380952380952,4.5995670995671E-08,3.86363636363636E-06,0,1480,2,14,0,0,0,0,0,3.9,13,-1,0,17,1,0,0,0,0,0,3,0,0,0,959,0,4,0,0,624,3,0,0,81,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4800000,1,68,3.1,6.45833333333333E-07,1.41666666666667E-05,0,105607,0,19,0,0,0,0,0,14.2,6808,-2,0,68,2,0.6,0,3,4,0,7,0,1,3.8,156191,0,304,0,0,1508,2406,0,0,361,Hull City,Liverpool,Man Utd,Leicester,Burnley,4,3.2,2.1,3.4,3.8,3.5,3.6,2.6,3.4,3.1
Manolo,Gabbiadini,FWD,SOU,6900000,0,25,0.297619047619048,4.31331953071084E-08,3.6231884057971E-06,0,73243,1,5,0,0,0,4,0,3.7,9922,4,-1,25,-4,0.7,0,5,4,0,1,0,0,9.9,500510,0,0,0,1,246,73856,1,0,111,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1
,Gabriel,DEF,ARS,4800000,0,28,0.333333333333333,6.94444444444444E-08,5.83333333333333E-06,0,38064,3,12,0,0,0,0,0,5.8,984,-2,0,28,2,0,0,0,0,0,3,0,0,0.4,41469,0,244,0,0,986,72,0,0,196,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2
